ED_COUNTER,ED_INTERPOLATED,ED_RAW_CQ,ED_AF3,ED_F7,ED_F3,ED_FC5,ED_T7,ED_P7,ED_O1,ED_O2,ED_P8,ED_T8,ED_FC6,ED_F4,ED_F8,ED_AF4,ED_GYROX,ED_GYROY,ED_TIMESTAMP,ED_ES_TIMESTAMP,ED_FUNC_ID,ED_FUNC_VALUE,ED_MARKER,ED_SYNC_SIGNAL,
39,0,0,5080.512821,647.692308,4298.461538,4646.153846,647.692308,647.692308,647.692308,4931.282051,4971.794872,5029.74359,646.153846,646.153846,4759.487179,4860,1704,1692,3683.204,523.895508,0,0,0,0,
40,0,0,5190.769231,647.692308,4417.435897,4742.564103,647.692308,647.692308,647.692308,5052.307692,5129.74359,5218.974359,646.153846,646.153846,4865.128205,4910.25641,1701,1694,3683.208,523.895508,0,0,0,0,
41,0,0,5208.205128,647.692308,4432.820513,4797.948718,647.692308,647.692308,647.692308,5086.153846,5169.230769,5272.820513,646.153846,646.153846,4905.641026,4907.692308,1703,1694,3683.216,523.895508,0,0,0,0,
"17:12:41	",42,0,0,5212.307692,647.692308,4422.051282,4825.641026,647.692308,647.692308,647.692308,5085.641026,5161.538462,5265.128205,646.153846,646.153846,4920,4918.461538,1702,1692,3683.223,523.926819,0,0,0,0
43,0,0,5225.128205,647.692308,4428.205128,4845.641026,647.692308,647.692308,647.692308,5101.538462,5177.435897,5283.076923,646.153846,646.153846,4943.589744,4936.410256,1702,1694,3683.235,523.926819,0,0,0,0,
44,0,0,5220.512821,647.692308,4406.153846,4854.358974,647.692308,647.692308,647.692308,5098.974359,5175.897436,5283.076923,646.153846,646.153846,4953.846154,4944.615385,1702,1693,3683.24,523.926819,0,0,0,0,
45,0,0,5258.461538,647.692308,4389.230769,4944.615385,647.692308,647.692308,647.692308,5109.230769,5185.641026,5303.589744,646.153846,646.153846,4976.410256,4992.307692,1701,1695,3683.247,523.926819,0,0,0,0,
"17:12:41	",46,0,0,5352.307692,647.692308,4386.153846,5175.384615,647.692308,647.692308,647.692308,5156.410256,5235.384615,5383.076923,646.153846,646.153846,5028.205128,5075.384615,1702,1694,3683.255,523.958069,0,0,0,0
47,0,0,5434.358974,647.692308,4367.692308,5387.692308,647.692308,647.692308,647.692308,5196.410256,5290.769231,5465.128205,646.153846,646.153846,5083.589744,5161.025641,1701,1695,3683.267,523.958069,0,0,0,0,
48,0,0,5489.230769,647.692308,4373.333333,5430.769231,647.692308,647.692308,647.692308,5236.923077,5348.205128,5537.948718,646.153846,646.153846,5140.512821,5282.051282,1702,1695,3683.271,523.958069,0,0,0,0,
49,0,0,5524.615385,647.692308,4405.641026,5386.153846,647.692308,647.692308,647.692308,5293.333333,5410.769231,5615.384615,646.153846,646.153846,5202.051282,5443.589744,1702,1695,3683.279,523.958069,0,0,0,0,
50,0,0,5549.230769,647.692308,4415.897436,5384.102564,647.692308,647.692308,647.692308,5357.948718,5488.717949,5717.435897,646.153846,646.153846,5282.051282,5641.538462,1704,1695,3683.287,523.98938,0,0,0,0,
51,0,0,5582.051282,647.692308,4412.307692,5428.205128,647.692308,647.692308,647.692308,5440.512821,5604.615385,5868.205128,646.153846,646.153846,5384.102564,5871.794872,1706,1696,3683.298,523.98938,0,0,0,0,
52,0,0,5602.051282,647.692308,4409.230769,5454.871795,647.692308,647.692308,647.692308,5516.923077,5708.205128,6003.076923,646.153846,646.153846,5468.717949,6054.358974,1707,1695,3683.302,523.98938,0,0,0,0,
53,0,0,5586.153846,647.692308,4384.102564,5439.487179,647.692308,647.692308,647.692308,5557.435897,5756.923077,6071.794872,646.153846,646.153846,5530.25641,6182.051282,1708,1697,3683.311,523.98938,0,0,0,0,
"17:12:41	",54,0,0,5560.512821,647.692308,4366.153846,5404.615385,647.692308,647.692308,647.692308,5589.74359,5795.897436,6122.051282,646.153846,646.153846,5581.538462,6295.384615,1708,1697,3683.317,524.02063,0,0,0,0
55,0,0,5538.974359,647.692308,4374.358974,5369.74359,647.692308,647.692308,647.692308,5621.538462,5838.461538,6170.769231,646.153846,646.153846,5626.666667,6380,1708,1698,3683.329,524.02063,0,0,0,0,
56,0,0,5505.641026,647.692308,4370.769231,5333.846154,647.692308,647.692308,647.692308,5641.025641,5864.102564,6202.564103,646.153846,646.153846,5669.74359,6482.564103,1707,1697,3683.333,524.02063,0,0,0,0,
57,0,0,5471.794872,647.692308,4358.461538,5304.102564,647.692308,647.692308,647.692308,5676.923077,5902.051282,6254.871795,646.153846,646.153846,5723.076923,6661.025641,1705,1699,3683.341,524.02063,0,0,0,0,
58,0,0,5448.717949,647.692308,4359.487179,5283.076923,647.692308,647.692308,647.692308,5742.051282,5978.974359,6356.410256,646.153846,646.153846,5796.410256,6858.461538,1706,1697,3683.349,524.051941,0,0,0,0,
59,0,0,5419.487179,647.692308,4360,5262.564103,647.692308,647.692308,647.692308,5804.102564,6060.512821,6457.948718,646.153846,646.153846,5863.589744,7025.128205,1703,1698,3683.361,524.051941,0,0,0,0,
60,0,0,5366.153846,647.692308,4338.974359,5234.871795,647.692308,647.692308,647.692308,5835.897436,6096.923077,6505.641026,646.153846,646.153846,5895.897436,7127.692308,1705,1697,3683.365,524.051941,0,0,0,0,
61,0,0,5306.666667,647.692308,4323.589744,5207.179487,647.692308,647.692308,647.692308,5840,6088.205128,6498.461538,646.153846,646.153846,5902.051282,7106.153846,1704,1696,3683.372,524.051941,0,0,0,0,
"17:12:41	",62,0,0,5286.153846,647.692308,4336.923077,5197.435897,647.692308,647.692308,647.692308,5837.948718,6081.538462,6488.717949,646.153846,646.153846,5909.230769,7050.769231,1705,1698,3683.38,524.083191,0,0,0,0
63,0,0,5246.666667,647.692308,4294.871795,5181.025641,647.692308,647.692308,647.692308,5792.307692,6028.205128,6427.692308,646.153846,646.153846,5888.717949,6996.923077,1706,1697,3683.393,524.083191,0,0,0,0,
64,0,513,5135.384615,647.692308,4162.564103,5124.615385,647.692308,647.692308,647.692308,5662.051282,5860,6229.230769,646.153846,646.153846,5806.666667,6835.897436,1705,1697,3683.396,524.083191,0,0,0,0,
65,0,347,5049.74359,647.692308,4069.230769,5075.897436,647.692308,647.692308,647.692308,5549.230769,5707.179487,6038.461538,646.153846,646.153846,5730.769231,6667.692308,1704,1698,3683.404,524.083191,0,0,0,0,
"17:12:41	",66,0,506,5054.871795,647.692308,4075.897436,5081.538462,647.692308,647.692308,647.692308,5547.692308,5693.846154,6020.512821,646.153846,646.153846,5720.512821,6658.461538,1702,1697,3683.412,524.114502,0,0,0,0
67,0,0,5065.128205,647.692308,4081.025641,5080.512821,647.692308,647.692308,647.692308,5577.435897,5718.461538,6061.538462,646.153846,646.153846,5735.897436,6742.051282,1702,1696,3683.423,524.114502,0,0,0,0,
68,0,0,5047.179487,647.692308,4060.512821,5048.205128,647.692308,647.692308,647.692308,5584.615385,5730.769231,6079.487179,646.153846,646.153846,5755.384615,6835.897436,1701,1696,3683.427,524.114502,0,0,0,0,
69,0,0,5054.871795,647.692308,4066.666667,5033.846154,647.692308,647.692308,647.692308,5612.820513,5777.948718,6133.846154,646.153846,646.153846,5788.205128,6923.589744,1701,1695,3683.435,524.114502,0,0,0,0,
70,0,0,5066.666667,647.692308,4076.410256,5036.923077,647.692308,647.692308,647.692308,5650.25641,5818.974359,6189.74359,646.153846,646.153846,5818.974359,6994.358974,1697,1695,3683.443,524.145752,0,0,0,0,
71,0,332,5076.923077,647.692308,4073.846154,5046.153846,647.692308,647.692308,647.692308,5689.230769,5858.974359,6245.641026,646.153846,646.153846,5858.974359,7106.666667,1697,1696,3683.454,524.145752,0,0,0,0,
72,0,470,5096.410256,647.692308,4074.871795,5064.615385,647.692308,647.692308,647.692308,5737.948718,5918.461538,6321.025641,646.153846,646.153846,5905.641026,7211.794872,1695,1694,3683.459,524.145752,0,0,0,0,
73,0,534,5101.538462,647.692308,4072.307692,5083.589744,647.692308,647.692308,647.692308,5771.282051,5952.307692,6367.179487,646.153846,646.153846,5940.512821,7274.358974,1693,1694,3683.467,524.145752,0,0,0,0,
"17:12:41	",74,0,270,5090.25641,647.692308,4068.717949,5101.025641,647.692308,647.692308,647.692308,5806.153846,5990.769231,6421.025641,646.153846,646.153846,5986.153846,7409.230769,1691,1691,3683.474,524.177002,0,0,0,0
75,0,280,5075.384615,647.692308,4067.692308,5115.384615,647.692308,647.692308,647.692308,5841.025641,6044.615385,6488.717949,646.153846,646.153846,6035.384615,7535.384615,1686,1691,3683.486,524.177002,0,0,0,0,
76,0,0,5060.512821,647.692308,4064.615385,5118.461538,647.692308,647.692308,647.692308,5842.051282,6047.692308,6489.230769,646.153846,646.153846,6046.666667,7498.461538,1683,1690,3683.491,524.177002,0,0,0,0,
77,0,0,5040.512821,647.692308,4067.179487,5108.205128,647.692308,647.692308,647.692308,5822.051282,6022.051282,6452.820513,646.153846,646.153846,6040,7418.974359,1677,1689,3683.497,524.177002,0,0,0,0,
"17:12:41	",78,0,270,5004.615385,647.692308,4073.846154,5093.846154,647.692308,647.692308,647.692308,5801.025641,6004.102564,6427.179487,646.153846,646.153846,6037.435897,7388.717949,1672,1690,3683.505,524.208313,0,0,0,0
79,0,280,4946.666667,647.692308,4065.641026,5068.205128,647.692308,647.692308,647.692308,5764.102564,5960,6368.717949,646.153846,646.153846,6016.923077,7322.564103,1665,1690,3683.517,524.208313,0,0,0,0,
80,0,0,4902.564103,647.692308,4051.794872,5042.564103,647.692308,647.692308,647.692308,5723.589744,5904.102564,6295.384615,646.153846,646.153846,5984.615385,7234.871795,1660,1689,3683.522,524.208313,0,0,0,0,
81,0,0,4886.666667,647.692308,4045.128205,5033.333333,647.692308,647.692308,647.692308,5688.717949,5856.923077,6239.487179,646.153846,646.153846,5957.435897,7171.282051,1655,1689,3683.529,524.208313,0,0,0,0,
82,0,270,4875.897436,647.692308,4039.487179,5029.230769,647.692308,647.692308,647.692308,5652.820513,5809.230769,6183.076923,646.153846,646.153846,5931.794872,7106.153846,1655,1689,3683.537,524.239563,0,0,0,0,
83,0,280,4870.25641,647.692308,4032.820513,5014.358974,647.692308,647.692308,647.692308,5630.769231,5770.769231,6132.820513,646.153846,646.153846,5904.102564,7032.307692,1655,1689,3683.549,524.239563,0,0,0,0,
84,0,0,4869.230769,647.692308,4029.74359,4995.897436,647.692308,647.692308,647.692308,5612.820513,5731.794872,6082.564103,646.153846,646.153846,5871.282051,6949.74359,1656,1691,3683.552,524.239563,0,0,0,0,
85,0,0,4882.564103,647.692308,4033.333333,5005.128205,647.692308,647.692308,647.692308,5577.948718,5685.128205,6023.589744,646.153846,646.153846,5838.974359,6869.74359,1662,1692,3683.56,524.239563,0,0,0,0,
"17:12:41	",86,0,270,4907.179487,647.692308,4043.589744,5036.410256,647.692308,647.692308,647.692308,5551.282051,5654.358974,5982.564103,646.153846,646.153846,5813.846154,6800.512821,1665,1694,3683.567,524.270874,0,0,0,0
87,0,280,4906.153846,647.692308,4055.897436,5048.205128,647.692308,647.692308,647.692308,5538.974359,5633.333333,5955.384615,646.153846,646.153846,5792.307692,6738.974359,1670,1695,3683.579,524.270874,0,0,0,0,
88,0,0,4907.692308,647.692308,4064.102564,5054.358974,647.692308,647.692308,647.692308,5527.179487,5611.794872,5928.205128,646.153846,646.153846,5773.333333,6698.974359,1675,1696,3683.584,524.270874,0,0,0,0,
89,0,0,4940,647.692308,4069.74359,5073.846154,647.692308,647.692308,647.692308,5522.051282,5605.641026,5920.512821,646.153846,646.153846,5761.538462,6670.769231,1681,1696,3683.591,524.270874,0,0,0,0,
90,0,270,4936.923077,647.692308,4069.74359,5069.74359,647.692308,647.692308,647.692308,5511.282051,5595.897436,5907.692308,646.153846,646.153846,5745.128205,6632.820513,1685,1696,3683.6,524.302124,0,0,0,0,
91,0,280,4880.512821,647.692308,4069.74359,5027.692308,647.692308,647.692308,647.692308,5485.641026,5569.74359,5870.25641,646.153846,646.153846,5722.564103,6594.358974,1691,1697,3683.611,524.302124,0,0,0,0,
92,0,0,4840.512821,647.692308,4076.410256,4989.74359,647.692308,647.692308,647.692308,5463.589744,5536.923077,5826.666667,646.153846,646.153846,5698.461538,6556.410256,1696,1697,3683.615,524.302124,0,0,0,0,
93,0,0,4817.948718,647.692308,4079.487179,4962.051282,647.692308,647.692308,647.692308,5438.461538,5496.410256,5775.384615,646.153846,646.153846,5667.179487,6504.615385,1703,1699,3683.622,524.302124,0,0,0,0,
"17:12:41	",94,0,270,4778.974359,647.692308,4080.512821,4924.102564,647.692308,647.692308,647.692308,5405.128205,5454.871795,5718.974359,646.153846,646.153846,5630.769231,6446.666667,1707,1699,3683.629,524.333435,0,0,0,0
95,0,280,4746.153846,647.692308,4089.230769,4889.74359,647.692308,647.692308,647.692308,5376.923077,5415.897436,5666.666667,646.153846,646.153846,5594.871795,6388.717949,1711,1701,3683.642,524.333435,0,0,0,0,
96,0,0,4736.923077,647.692308,4108.205128,4873.846154,647.692308,647.692308,647.692308,5355.384615,5381.025641,5621.025641,646.153846,646.153846,5562.564103,6326.666667,1715,1698,3683.646,524.333435,0,0,0,0,
97,0,0,4724.102564,647.692308,4115.384615,4868.717949,647.692308,647.692308,647.692308,5342.564103,5352.820513,5584.615385,646.153846,646.153846,5532.820513,6264.102564,1714,1699,3683.655,524.333435,0,0,0,0,
"17:12:41	",98,0,270,4687.692308,647.692308,4105.641026,4868.205128,647.692308,647.692308,647.692308,5327.692308,5321.025641,5545.128205,646.153846,646.153846,5497.435897,6204.102564,1716,1698,3683.662,524.364685,0,0,0,0
99,0,280,4659.487179,647.692308,4101.025641,4874.358974,647.692308,647.692308,647.692308,5308.205128,5287.179487,5504.102564,646.153846,646.153846,5467.692308,6157.435897,1715,1698,3683.672,524.364685,0,0,0,0,
100,0,0,4666.666667,647.692308,4108.205128,4879.487179,647.692308,647.692308,647.692308,5296.410256,5273.333333,5481.538462,646.153846,646.153846,5451.282051,6130.769231,1713,1698,3683.678,524.364685,0,0,0,0,
101,0,0,4678.974359,647.692308,4108.717949,4875.897436,647.692308,647.692308,647.692308,5289.74359,5266.153846,5469.74359,646.153846,646.153846,5433.846154,6107.179487,1711,1697,3683.687,524.364685,0,0,0,0,
102,0,270,4675.384615,647.692308,4101.538462,4875.384615,647.692308,647.692308,647.692308,5281.538462,5247.692308,5451.282051,646.153846,646.153846,5415.897436,6074.358974,1709,1698,3683.693,524.395996,0,0,0,0,
103,0,280,4666.153846,647.692308,4096.410256,4874.871795,647.692308,647.692308,647.692308,5267.692308,5228.205128,5425.641026,646.153846,646.153846,5398.461538,6041.025641,1706,1697,3683.704,524.395996,0,0,0,0,
104,0,0,4668.205128,647.692308,4103.076923,4869.74359,647.692308,647.692308,647.692308,5253.846154,5214.358974,5403.589744,646.153846,646.153846,5382.564103,6018.974359,1703,1696,3683.709,524.395996,0,0,0,0,
105,0,0,4690.25641,647.692308,4109.74359,4865.641026,647.692308,647.692308,647.692308,5241.538462,5201.538462,5387.692308,646.153846,646.153846,5371.282051,6004.615385,1698,1696,3683.717,524.395996,0,0,0,0,
"17:12:41	",106,0,270,4706.666667,647.692308,4106.666667,4862.564103,647.692308,647.692308,647.692308,5233.846154,5182.564103,5366.153846,646.153846,646.153846,5358.974359,5986.153846,1697,1696,3683.724,524.427246,0,0,0,0
107,0,280,4691.794872,647.692308,4111.282051,4854.871795,647.692308,647.692308,647.692308,5233.846154,5168.717949,5346.666667,646.153846,646.153846,5346.153846,5963.076923,1694,1696,3683.736,524.427246,0,0,0,0,
108,0,0,4675.897436,647.692308,4120.512821,4845.641026,647.692308,647.692308,647.692308,5225.641026,5160,5336.923077,646.153846,646.153846,5336.410256,5941.025641,1693,1697,3683.741,524.427246,0,0,0,0,
109,0,0,4692.307692,647.692308,4117.948718,4845.128205,647.692308,647.692308,647.692308,5211.794872,5147.692308,5324.615385,646.153846,646.153846,5324.102564,5920,1691,1697,3683.748,524.427246,0,0,0,0,
110,0,270,4716.923077,647.692308,4120,4853.333333,647.692308,647.692308,647.692308,5209.230769,5138.461538,5307.692308,646.153846,646.153846,5312.820513,5896.923077,1691,1697,3683.755,524.458496,0,0,0,0,
111,0,280,4710.25641,647.692308,4133.333333,4850.769231,647.692308,647.692308,647.692308,5213.846154,5130.769231,5293.846154,646.153846,646.153846,5302.051282,5864.102564,1689,1697,3683.767,524.458496,0,0,0,0,
112,0,0,4681.025641,647.692308,4130.25641,4834.358974,647.692308,647.692308,647.692308,5203.076923,5108.205128,5269.230769,646.153846,646.153846,5281.538462,5822.051282,1689,1697,3683.771,524.458496,0,0,0,0,
113,0,0,4660,647.692308,4114.358974,4821.025641,647.692308,647.692308,647.692308,5174.358974,5074.871795,5229.74359,646.153846,646.153846,5256.923077,5785.128205,1687,1695,3683.779,524.458496,0,0,0,0,
"17:12:41	",114,0,270,4643.076923,647.692308,4111.794872,4811.282051,647.692308,647.692308,647.692308,5155.897436,5058.461538,5201.538462,646.153846,646.153846,5237.435897,5750.25641,1688,1696,3683.787,524.489807,0,0,0,0
115,0,280,4620,647.692308,4113.846154,4801.538462,647.692308,647.692308,647.692308,5150.25641,5049.74359,5187.179487,646.153846,646.153846,5220,5710.25641,1689,1693,3683.797,524.489807,0,0,0,0,
116,0,0,4609.74359,647.692308,4105.641026,4803.589744,647.692308,647.692308,647.692308,5134.871795,5021.538462,5156.410256,646.153846,646.153846,5196.410256,5671.794872,1688,1693,3683.803,524.489807,0,0,0,0,
117,0,0,4610.25641,647.692308,4097.948718,4815.384615,647.692308,647.692308,647.692308,5101.538462,4983.589744,5108.205128,646.153846,646.153846,5163.589744,5636.410256,1692,1690,3683.81,524.489807,0,0,0,0,
"17:12:41	",118,0,270,4593.333333,647.692308,4101.538462,4810.769231,647.692308,647.692308,647.692308,5075.384615,4954.871795,5071.794872,646.153846,646.153846,5135.384615,5592.307692,1695,1689,3683.818,524.521057,0,0,0,0
119,0,280,4564.615385,647.692308,4106.153846,4790.769231,647.692308,647.692308,647.692308,5065.128205,4934.871795,5046.666667,646.153846,646.153846,5111.794872,5542.051282,1698,1690,3683.83,524.521057,0,0,0,0,
120,0,0,4556.923077,647.692308,4105.128205,4784.102564,647.692308,647.692308,647.692308,5058.974359,4920,5026.666667,646.153846,646.153846,5090.769231,5508.717949,1701,1690,3683.835,524.521057,0,0,0,0,
121,0,0,4582.564103,647.692308,4112.307692,4804.615385,647.692308,647.692308,647.692308,5057.948718,4922.564103,5029.74359,646.153846,646.153846,5081.538462,5496.410256,1703,1691,3683.842,524.521057,0,0,0,0,
122,0,270,4606.666667,647.692308,4126.666667,4830.25641,647.692308,647.692308,647.692308,5056.410256,4933.846154,5041.025641,646.153846,646.153846,5076.410256,5483.589744,1704,1692,3683.849,524.552368,0,0,0,0,
123,0,280,4591.282051,647.692308,4126.666667,4834.358974,647.692308,647.692308,647.692308,5044.615385,4924.615385,5024.615385,646.153846,646.153846,5060.512821,5453.333333,1707,1693,3683.861,524.552368,0,0,0,0,
124,0,0,4570.769231,647.692308,4120.512821,4831.794872,647.692308,647.692308,647.692308,5029.230769,4899.487179,4994.358974,646.153846,646.153846,5038.461538,5423.076923,1707,1693,3683.866,524.552368,0,0,0,0,
125,0,0,4573.846154,647.692308,4121.025641,4834.358974,647.692308,647.692308,647.692308,5011.794872,4880,4972.307692,646.153846,646.153846,5017.948718,5401.025641,1707,1695,3683.873,524.552368,0,0,0,0,
"17:12:41	",126,0,270,4555.897436,647.692308,4113.846154,4816.410256,647.692308,647.692308,647.692308,4986.153846,4858.461538,4940.512821,646.153846,646.153846,4993.333333,5370.25641,1708,1694,3683.88,524.583618,0,0,0,0
127,0,280,4516.410256,647.692308,4104.102564,4787.179487,647.692308,647.692308,647.692308,4967.692308,4829.74359,4901.538462,646.153846,646.153846,4966.153846,5339.487179,1706,1694,3683.892,524.583618,0,0,0,0,
128,0,0,4513.333333,647.692308,4109.230769,4782.051282,647.692308,647.692308,647.692308,4965.641026,4811.282051,4881.025641,646.153846,646.153846,4946.666667,5324.615385,1706,1695,3683.897,524.583618,0,0,0,0,
0,0,513,4527.179487,647.692308,4112.820513,4788.205128,647.692308,647.692308,647.692308,4962.051282,4805.128205,4871.282051,646.153846,646.153846,4931.794872,5310.25641,1704,1695,3683.905,524.583618,0,0,0,0,
"17:12:41	",1,0,347,4491.794872,647.692308,4111.282051,4778.461538,647.692308,647.692308,647.692308,4951.282051,4786.666667,4844.102564,646.153846,646.153846,4907.692308,5276.410256,1703,1695,3683.913,524.614929,0,0,0,0
2,0,506,4457.948718,647.692308,4111.794872,4776.410256,647.692308,647.692308,647.692308,4943.076923,4760.512821,4813.846154,646.153846,646.153846,4886.153846,5246.666667,1701,1693,3683.924,524.614929,0,0,0,0,
3,0,0,4497.435897,647.692308,4099.487179,4791.794872,647.692308,647.692308,647.692308,4937.435897,4751.794872,4806.153846,646.153846,646.153846,4877.435897,5237.435897,1699,1693,3683.927,524.614929,0,0,0,0,
4,0,0,4532.307692,647.692308,4091.794872,4800,647.692308,647.692308,647.692308,4928.717949,4754.871795,4808.205128,646.153846,646.153846,4867.692308,5227.692308,1697,1692,3683.936,524.614929,0,0,0,0,
5,0,0,4500.512821,647.692308,4110.25641,4788.205128,647.692308,647.692308,647.692308,4910.25641,4743.076923,4790.769231,646.153846,646.153846,4849.74359,5201.025641,1695,1692,3683.944,524.646179,0,0,0,0,
6,0,0,4482.051282,647.692308,4125.128205,4774.358974,647.692308,647.692308,647.692308,4895.384615,4725.128205,4768.717949,646.153846,646.153846,4833.846154,5173.846154,1694,1692,3683.954,524.646179,0,0,0,0,
7,0,335,4507.692308,647.692308,4118.974359,4774.871795,647.692308,647.692308,647.692308,4885.128205,4712.307692,4751.794872,646.153846,646.153846,4819.487179,5164.102564,1692,1694,3683.959,524.646179,0,0,0,0,
8,0,481,4521.538462,647.692308,4115.897436,4777.435897,647.692308,647.692308,647.692308,4874.871795,4698.974359,4733.333333,646.153846,646.153846,4802.564103,5160.512821,1693,1693,3683.967,524.646179,0,0,0,0,
"17:12:41	",9,0,550,4508.205128,647.692308,4118.974359,4764.102564,647.692308,647.692308,647.692308,4865.128205,4688.205128,4717.435897,646.153846,646.153846,4789.230769,5136.410256,1692,1694,3683.974,524.677429,0,0,0,0
10,0,273,4476.923077,647.692308,4117.435897,4749.230769,647.692308,647.692308,647.692308,4852.307692,4667.179487,4690.25641,646.153846,646.153846,4769.74359,5095.897436,1694,1694,3683.986,524.677429,0,0,0,0,
11,0,303,4457.948718,647.692308,4113.846154,4746.153846,647.692308,647.692308,647.692308,4834.871795,4639.487179,4656.410256,646.153846,646.153846,4745.128205,5070.769231,1693,1693,3683.991,524.677429,0,0,0,0,
12,0,0,4482.564103,647.692308,4112.307692,4762.051282,647.692308,647.692308,647.692308,4830.769231,4637.948718,4653.333333,646.153846,646.153846,4735.897436,5058.974359,1694,1695,3683.998,524.677429,0,0,0,0,
13,0,0,4490.25641,647.692308,4100.512821,4780.512821,647.692308,647.692308,647.692308,4840.512821,4644.102564,4661.025641,646.153846,646.153846,4731.282051,5031.282051,1696,1694,3684.005,524.70874,0,0,0,0,
14,0,273,4416.923077,647.692308,4080,4735.897436,647.692308,647.692308,647.692308,4828.205128,4615.384615,4624.615385,646.153846,646.153846,4704.615385,4986.153846,1696,1695,3684.017,524.70874,0,0,0,0,
15,0,303,4356.923077,647.692308,4071.794872,4687.692308,647.692308,647.692308,647.692308,4797.435897,4583.589744,4580,646.153846,646.153846,4674.358974,4953.846154,1697,1695,3684.021,524.70874,0,0,0,0,
16,0,0,4381.025641,647.692308,4064.102564,4735.897436,647.692308,647.692308,647.692308,4790.769231,4589.230769,4583.589744,646.153846,646.153846,4671.282051,4951.282051,1698,1695,3684.03,524.70874,0,0,0,0,
"17:12:41	",17,0,0,4397.948718,647.692308,4039.487179,4771.282051,647.692308,647.692308,647.692308,4794.358974,4588.205128,4588.205128,646.153846,646.153846,4668.205128,4949.230769,1699,1694,3684.038,524.73999,0,0,0,0
18,0,0,4342.564103,647.692308,4031.794872,4706.153846,647.692308,647.692308,647.692308,4772.307692,4556.410256,4549.230769,646.153846,646.153846,4639.487179,4915.384615,1699,1694,3684.049,524.73999,0,0,0,0,
19,0,0,4296.923077,647.692308,4043.076923,4665.641026,647.692308,647.692308,647.692308,4746.153846,4536.410256,4514.871795,646.153846,646.153846,4615.384615,4873.846154,1701,1694,3684.052,524.73999,0,0,0,0,
20,0,0,4295.897436,647.692308,4033.846154,4691.794872,647.692308,647.692308,647.692308,4735.384615,4529.230769,4502.564103,646.153846,646.153846,4604.615385,4844.102564,1699,1693,3684.06,524.73999,0,0,0,0,
"17:12:41	",21,0,0,4280,647.692308,4018.974359,4726.666667,647.692308,647.692308,647.692308,4726.666667,4512.820513,4490.25641,646.153846,646.153846,4589.74359,4814.358974,1701,1693,3684.069,524.771301,0,0,0,0
22,0,0,4285.128205,647.692308,4024.102564,4746.666667,647.692308,647.692308,647.692308,4723.076923,4509.230769,4489.74359,646.153846,646.153846,4580.512821,4802.051282,1700,1692,3684.08,524.771301,0,0,0,0,
23,0,0,4300,647.692308,4016.923077,4676.923077,647.692308,647.692308,647.692308,4709.230769,4492.820513,4460.512821,646.153846,646.153846,4562.564103,4797.435897,1700,1695,3684.084,524.771301,0,0,0,0,
24,0,0,4261.538462,647.692308,4001.025641,4550.25641,647.692308,647.692308,647.692308,4684.615385,4449.74359,4394.871795,646.153846,646.153846,4530.25641,4772.307692,1700,1693,3684.092,524.771301,0,0,0,0,
25,0,0,4242.564103,647.692308,4009.230769,4512.307692,647.692308,647.692308,647.692308,4683.076923,4443.076923,4381.025641,646.153846,646.153846,4519.487179,4754.871795,1699,1695,3684.099,524.802551,0,0,0,0,
26,0,0,4270.25641,647.692308,4028.205128,4529.74359,647.692308,647.692308,647.692308,4694.871795,4465.641026,4408.717949,646.153846,646.153846,4524.102564,4751.794872,1699,1695,3684.111,524.802551,0,0,0,0,
27,0,0,4271.794872,647.692308,4034.871795,4517.435897,647.692308,647.692308,647.692308,4686.666667,4458.974359,4401.538462,646.153846,646.153846,4513.333333,4729.230769,1699,1696,3684.115,524.802551,0,0,0,0,
28,0,0,4274.871795,647.692308,4031.794872,4535.384615,647.692308,647.692308,647.692308,4676.410256,4446.153846,4387.179487,646.153846,646.153846,4500.512821,4709.74359,1698,1696,3684.122,524.802551,0,0,0,0,
"17:12:41	",29,0,0,4302.051282,647.692308,4030.25641,4581.538462,647.692308,647.692308,647.692308,4678.461538,4451.794872,4396.923077,646.153846,646.153846,4500.512821,4704.102564,1697,1698,3684.131,524.833862,0,0,0,0
30,0,0,4286.153846,647.692308,4031.794872,4571.794872,647.692308,647.692308,647.692308,4670.769231,4442.564103,4385.641026,646.153846,646.153846,4489.230769,4683.076923,1698,1697,3684.143,524.833862,0,0,0,0,
31,0,0,4266.666667,647.692308,4029.230769,4567.692308,647.692308,647.692308,647.692308,4660,4429.74359,4368.205128,646.153846,646.153846,4474.358974,4663.076923,1697,1697,3684.147,524.833862,0,0,0,0,
32,0,0,4276.923077,647.692308,4022.051282,4626.666667,647.692308,647.692308,647.692308,4665.128205,4434.871795,4376.410256,646.153846,646.153846,4470.769231,4656.923077,1698,1696,3684.156,524.833862,0,0,0,0,
"17:12:41	",33,0,0,4262.564103,647.692308,4023.589744,4658.974359,647.692308,647.692308,647.692308,4676.923077,4432.820513,4375.897436,646.153846,646.153846,4465.128205,4641.025641,1698,1696,3684.163,524.865112,0,0,0,0
34,0,0,4261.538462,647.692308,4026.666667,4643.076923,647.692308,647.692308,647.692308,4692.820513,4432.820513,4374.871795,646.153846,646.153846,4461.025641,4628.717949,1698,1694,3684.174,524.865112,0,0,0,0,
